name,site,subtypes,category,phone,full_address,postal_code,latitude,longitude,rating,reviews,reviews_tags,photos_count,photo,working_hours,business_status,about,description,menu_link,location_link,place_id
Gavranovo gnezdo,,Pet adoption service,Pet adoption service,,"Kneza Ive od Semberije 14, Beograd 11000",11000,44.7995162,20.4823415,4.6,5.0,,10.0,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-aiZLK5o9SaL_QKDQXDwwxc8bUHK1YI6vysUFVCw_CW5N7bpW740MQNV3SfaeBVu_Eb4IUaL87IZL8_ouKEGAQy5rSxxZ-zx4WT-aiyr0XIPIn1puI4zWwV0GWR-vTu2l4jeeo=w800-h500-k-no,,OPERATIONAL,{},,,"https://www.google.com/maps/place/Gavranovo+gnezdo/@44.7995162,20.4823415,14z/data=!4m8!1m2!2m1!1sGavranovo+gnezdo!3m4!1s0x475a710075e94165:0x223c10d981d22c8d!8m2!3d44.7995162!4d20.4823415",ChIJZUHpdQBxWkcRjSzSgdkQPCI
Društvo za zaštitu i proučavanje ptica Srbije - BirdLife International,http://pticesrbije.rs/,Non-governmental organization,Невладина организација,+381 11 4002561,"Vukice Mitrović 62, Beograd 11119",11119,44.7976165,20.482371,4.4,14.0,,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cgwwgn-QhTFXKUkky_ONtQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=185.15794&pitch=0&thumbfov=100,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": false}}",,,"https://www.google.com/maps/place/Dru%C5%A1tvo+za+za%C5%A1titu+i+prou%C4%8Davanje+ptica+Srbije+-+BirdLife+International/@44.7976165,20.482371,14z/data=!4m8!1m2!2m1!1sDru%C5%A1tvo+za+za%C5%A1titu+i+prou%C4%8Davanje+ptica+Srbije+-+BirdLife+International!3m4!1s0x475a7ab23d5d2ceb:0x633e479ca7f7feba!8m2!3d44.7976165!4d20.482371",ChIJ6yxdPbJ6WkcRuv73p5xHPmM
Papagaj,,Wildlife rescue service,Служба за спашавање дивљих животиња,+381 11 121046,"44 BULEVAR AVNOJ-A, 11070, Beograd (Novi Beograd), Grad Beograd",None,44.805746899999995,20.412720999999998,5.0,1.0,,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_G439xnW7bUINkGYRl5Amg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=256.43515&pitch=0&thumbfov=100,,OPERATIONAL,{},,,"https://www.google.com/maps/place/Papagaj/@44.805746899999995,20.412720999999998,14z/data=!4m8!1m2!2m1!1sPapagaj!3m4!1s0x475a6f8dd7449323:0x2a29d0a94b339bc2!8m2!3d44.805746899999995!4d20.412720999999998",ChIJI5NE141vWkcRwpszS6nQKSo
Belgrade Zoo,http://beozoovrt.rs/,Zoo,attractions,+381 11 2624526,"Mali Kalemegdan 8, Belgrade 11000, Serbia Belgrade RS, 11000",11000,44.824988399999995,20.4542054,4.5,25285.0,,119609.0,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-3hQQx7F23VyCOLoTkgO1pqyhvDwfbFZd7JkiytpBft5W4t6_8CPg0xgArmD0bnreVaUe3_TyiirVYdWUMDuO88htTW0pGjpE48eSQaC26DOqyzNhrUiJo6jilrJLC5Kn0aRGo=w800-h500-k-no,"{""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-5:30PM"", ""Wednesday"": ""9AM-5:30PM"", ""Thursday"": ""9AM-5:30PM"", ""Friday"": ""9AM-5:30PM"", ""Saturday"": ""9AM-5:30PM"", ""Sunday"": ""9AM-5:30PM""}",OPERATIONAL,"{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true}}","Intimate city zoo (7 hectares) that houses a variety of birds, plus wolves, white lions & tigers.",,"https://www.google.com/maps/place/Belgrade+Zoo/@44.824988399999995,20.4542054,14z/data=!4m8!1m2!2m1!1sBelgrade+Zoo!3m4!1s0x475a65363cedbc45:0x5e309d5a57114a1a!8m2!3d44.824988399999995!4d20.4542054",ChIJRbztPDZlWkcRGkoRV1qdMF4
"Dog Help-er ""Neprofitno drustvo za pomoc zivotinjama i zbrinjavanje i trazenje domova",http://wwvendetta.tk/,Corporate office,Корпоративна канцеларија,,"Srnetička 27, Beograd",None,44.8143081,20.5119896,5.0,1.0,,3.0,https://lh3.googleusercontent.com/p/AF1QipNdfncC42Wbr-bm229tw_uz7SvcpjAGrQI2j_3S=w800-h500-k-no,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""Closed"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Dog+Help-er+%22Neprofitno+drustvo+za+pomoc+zivotinjama+i+zbrinjavanje+i+trazenje+domova/@44.8143081,20.5119896,14z/data=!4m8!1m2!2m1!1sDog+Help-er+%22Neprofitno+drustvo+za+pomoc+zivotinjama+i+zbrinjavanje+i+trazenje+domova!3m4!1s0x475a7b91a263e803:0xfbb892435edee334!8m2!3d44.8143081!4d20.5119896",ChIJA-hjopF7WkcRNOPeXkOSuPs
Paspartu Photography,http://www.paspartuphotography.com/,"Wedding photographer, Service establishment",Wedding photographer,,,,41.7816652,18.1403601,5.0,5.0,,29.0,https://lh3.googleusercontent.com/p/AF1QipMcbfrh6UDqZof_rXnf6X7DttQLVwX9Y98wVneB=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online appointments"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",,,"https://www.google.com/maps/place/Paspartu+Photography/@41.7816652,18.1403601,14z/data=!4m8!1m2!2m1!1sPaspartu+Photography!3m4!1s0x475a715368092b11:0x4cbd06af2896a7cd!8m2!3d41.7816652!4d18.1403601",ChIJESsJaFNxWkcRzaeWKK8GvUw
PetArt Photography,,"Photo agency, Service establishment",Фотографска агенција,+381 60 6595867,,,44.210778499999996,20.9104991,,,,,,"{""Monday"": ""10AM-10PM"", ""Tuesday"": ""10AM-10PM"", ""Wednesday"": ""10AM-10PM"", ""Thursday"": ""10AM-10PM"", ""Friday"": ""10AM-10PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/PetArt+Photography/@44.210778499999996,20.9104991,14z/data=!4m8!1m2!2m1!1sPetArt+Photography!3m4!1s0x87eb5afc2db748e9:0x7d11ab56227137ae!8m2!3d44.210778499999996!4d20.9104991",ChIJ6Ui3Lfxa64cRrjdxIlarEX0
"Foto studio Fly media Beograd, Foto i Video produkcija, Podcast studio",http://www.flymedia.rs/,"Photographer, Movie studio, Video production service, Photography studio, Wedding photographer",Услуге видео продукције,+381 64 0695015,"Lomina 44, Beograd 11000",11000,44.8102503,20.4588543,4.9,27.0,,4.0,https://lh3.googleusercontent.com/p/AF1QipNp787h7U2NUl9gqhThPEz6F-m3yrpxcWE-dONZ=w800-h500-k-no,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Service options"": {""On-site services"": true}}",,,"https://www.google.com/maps/place/Foto+studio+Fly+media+Beograd%2C+Foto+i+Video+produkcija%2C+Podcast+studio/@44.8102503,20.4588543,14z/data=!4m8!1m2!2m1!1sFoto+studio+Fly+media+Beograd%2C+Foto+i+Video+produkcija%2C+Podcast+studio!3m4!1s0x475a7b814edf623d:0xd0fd80c89bdd5ecd!8m2!3d44.8102503!4d20.4588543",ChIJPWLfToF7WkcRzV7dm8iA_dA
Boudoir Fotograf Beograd,https://www.boudoirstudio.rs/,"Photographer, Photography studio",Фотограф,+381 62 724427,"Terazije 5, Beograd 11000",11000,44.8146754,20.4612637,5.0,23.0,,54.0,https://lh3.googleusercontent.com/p/AF1QipPkSBUzMzyKo3yNQUd2xG5PMHMg-8inrfFlzEao=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Assistive hearing loop"": true, ""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,,"https://www.google.com/maps/place/Boudoir+Fotograf+Beograd/@44.8146754,20.4612637,14z/data=!4m8!1m2!2m1!1sBoudoir+Fotograf+Beograd!3m4!1s0x456b232c50838f75:0x87e30096500f7b58!8m2!3d44.8146754!4d20.4612637",ChIJdY-DUCwja0URWHsPUJYA44c
COUPLE PHOTOGRAPHERS,,Photography studio,Фотографски студио,+381 64 1133061,"Drinska 1, Beograd",None,44.839958499999995,20.3744809,,,,14.0,https://lh3.googleusercontent.com/p/AF1QipNXXcBb_1I_J0vV-CXcZYxRg0oPQIgymq0h1mMf=w800-h500-k-no,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/COUPLE+PHOTOGRAPHERS/@44.839958499999995,20.3744809,14z/data=!4m8!1m2!2m1!1sCOUPLE+PHOTOGRAPHERS!3m4!1s0x475a65e7fff165ff:0x4d3ed4611d486999!8m2!3d44.839958499999995!4d20.3744809",ChIJ_2Xx_-dlWkcRmWlIHWHUPk0
Фотограф Белград,https://ihonkin.com/?utm_source=google,"Photographer, Service establishment",Фотограф,+381 62 8230869,,,45.005012,20.1954676,,,,10.0,https://lh3.googleusercontent.com/p/AF1QipN69hx_RrN9Vs62uBLXsssw1hlVVifV32uFPNM-=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/%D0%A4%D0%BE%D1%82%D0%BE%D0%B3%D1%80%D0%B0%D1%84+%D0%91%D0%B5%D0%BB%D0%B3%D1%80%D0%B0%D0%B4/@45.005012,20.1954676,14z/data=!4m8!1m2!2m1!1s%D0%A4%D0%BE%D1%82%D0%BE%D0%B3%D1%80%D0%B0%D1%84+%D0%91%D0%B5%D0%BB%D0%B3%D1%80%D0%B0%D0%B4!3m4!1s0x8a814077c5210b05:0x3d57450c46233671!8m2!3d45.005012!4d20.1954676",ChIJBQshxXdAgYoRcTYjRgxFVz0
Pet frame 011,https://instagram.com/pet.frame.011?igshid=MzRlODBiNWFlZA==,"Picture frame shop, Service establishment",Продавница рамова за слике,+381 62 8970957,,,44.210778499999996,20.9104991,,,,1.0,https://lh3.googleusercontent.com/p/AF1QipPV4hvyMGx9aApHvJdnavdUpQQlRgy8ySHPtz3D=w800-h500-k-no,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Delivery"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",,,"https://www.google.com/maps/place/Pet+frame+011/@44.210778499999996,20.9104991,14z/data=!4m8!1m2!2m1!1sPet+frame+011!3m4!1s0x8e75d3135addc77d:0x2ab50a2d9d5f978!8m2!3d44.210778499999996!4d20.9104991",ChIJfcfdWhPTdY4RePnV2aJQqwI
Erotsko fotografisanje,https://www.erotskofotografisanje.com/,Photographer,Photographer,+381 63 272057,"RS, 11070, Dr Zorana Đinđića 117, Beograd",None,44.817649599999996,20.416310199999998,,,,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q4GpDUbwvrzbmZoy7CeUQQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=205.25449&pitch=0&thumbfov=100,"{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""9AM-9PM""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Erotsko+fotografisanje/@44.817649599999996,20.416310199999998,14z/data=!4m8!1m2!2m1!1sErotsko+fotografisanje!3m4!1s0x475a6563621b258d:0xeea6cfd69ca97271!8m2!3d44.817649599999996!4d20.416310199999998",ChIJjSUbYmNlWkcRcXKpnNbPpu4
Pet Bye - Kremiranje kućnih ljubimaca,https://www.petbye.rs/,"Cremation service, Pet cemetery",Услуге кремације,+381 69 4499944,"Gospićka 5, Beograd 11050",11050,44.791075199999995,20.4994875,5.0,235.0,,17.0,https://lh3.googleusercontent.com/p/AF1QipMNjW8gCL-oVrzPdsyLEiYNjtDbLxghIyPUV7n2=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Pet+Bye+-+Kremiranje+ku%C4%87nih+ljubimaca/@44.791075199999995,20.4994875,14z/data=!4m8!1m2!2m1!1sPet+Bye+-+Kremiranje+ku%C4%87nih+ljubimaca!3m4!1s0x475a7138cbbce665:0x73947a1e7d244e28!8m2!3d44.791075199999995!4d20.4994875",ChIJZea8yzhxWkcRKE4kfR56lHM
Pekara ACA,,"Bakery, Pastry shop, Wedding bakery",Пекара,+381 11 3234673,"Svetogorska 25, Beograd 11000",11000,44.813885,20.468363999999998,4.7,691.0,,153.0,https://lh3.googleusercontent.com/p/AF1QipO-5fzfvb0kxAEQ3IFNxX6A2ix_Zp3cLnczlwjG=w800-h500-k-no,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""Takeaway"": true, ""Dine-in"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Coffee"": true}, ""Dining options"": {""Breakfast"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Paid street parking"": true}}",,,"https://www.google.com/maps/place/Pekara+ACA/@44.813885,20.468363999999998,14z/data=!4m8!1m2!2m1!1sPekara+ACA!3m4!1s0x475a7abaa0bf350f:0x598aae7f221308bd!8m2!3d44.813885!4d20.468363999999998",ChIJDzW_oLp6WkcRvQgTIn-uilk
Trpkovic Bakery,http://pekaratrpkovic.rs/,Bakery,Пекара,+381 11 3611268,"Nemanjina 32, Beograd",None,44.8031272,20.4641657,4.7,5394.0,,1390.0,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9oZWSKE1oyLb9m5GqPa8E7VzHtyOGlX23UyIP-uKPe_SOtP2TPA9lARIi0apy5bVHTq0UYA8jkipkek0lBwm6VZ1VW1fAjDuerbzeQcgfgJy9r4vYvurTjRRryWHkQY3tL2FldHA=w800-h500-k-no,"{""Monday"": ""6AM-7PM"", ""Tuesday"": ""6AM-7PM"", ""Wednesday"": ""6AM-7PM"", ""Thursday"": ""6AM-7PM"", ""Friday"": ""6AM-7PM"", ""Saturday"": ""6AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Service options"": {""Delivery"": true, ""On-site services"": true, ""Takeaway"": true, ""Dine-in"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}, ""Dining options"": {""Breakfast"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",,,"https://www.google.com/maps/place/Trpkovic+Bakery/@44.8031272,20.4641657,14z/data=!4m8!1m2!2m1!1sTrpkovic+Bakery!3m4!1s0x475a7009ce994e9f:0xd6f058b90f0f48a6!8m2!3d44.8031272!4d20.4641657",ChIJn06ZzglwWkcRpkgPD7lY8NY
Zivotinjsko Carstvo,,Veterinary pharmacy,Ветеринарска апотека,+381 11 3830066,"Mileševska 40, Beograd 11000",11000,44.7989604,20.4815211,5.0,1.0,,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nKB-Yozdhrx_B7TkM_LOYg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=206.75525&pitch=0&thumbfov=100,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true}}",,,"https://www.google.com/maps/place/Zivotinjsko+Carstvo/@44.7989604,20.4815211,14z/data=!4m8!1m2!2m1!1sZivotinjsko+Carstvo!3m4!1s0x475a70764d7aaaab:0x2dc6d43512724f11!8m2!3d44.7989604!4d20.4815211",ChIJq6p6TXZwWkcREU9yEjXUxi0
The Petica,https://www.instagram.com/dolly.bell.petica?igsh=MWF4OWd1am9mcWtoOA==,Family restaurant,restaurants,+381 11 7499956,"Jurija Gagarina 76a, Beograd",None,44.8025306,20.382345,4.4,666.0,,255.0,https://lh3.googleusercontent.com/p/AF1QipPtH0fudDwzpUr1f-6dCF1ADVTH_hS3cTMWI0HP=w800-h500-k-no,"{""Monday"": ""8AM-12AM"", ""Tuesday"": ""8AM-12AM"", ""Wednesday"": ""8AM-12AM"", ""Thursday"": ""8AM-12AM"", ""Friday"": ""8AM-1AM"", ""Saturday"": ""8AM-1AM"", ""Sunday"": ""8AM-12AM""}",OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Highlights"": {""Great beer selection"": true, ""Great cocktails"": true, ""Great coffee"": true, ""Great dessert"": true, ""Great tea selection"": true, ""Great wine list"": true}, ""Popular for"": {""Breakfast"": true, ""Lunch"": true, ""Dinner"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Coffee"": true, ""Late-night food"": true, ""Quick bite"": true, ""Small plates"": true, ""Spirits"": true, ""Wine"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Dessert"": true, ""Seating"": true}, ""Amenities"": {""Bar on site"": true, ""Toilet"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true, ""Tourists"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free of charge street parking"": true, ""Free parking lot"": true}}",,,"https://www.google.com/maps/place/The+Petica/@44.8025306,20.382345,14z/data=!4m8!1m2!2m1!1sThe+Petica!3m4!1s0x475a6f3a61776ad9:0xb903aff516985be5!8m2!3d44.8025306!4d20.382345",ChIJ2Wp3YTpvWkcR5VuYFvWvA7k
Cookie Beacon Brunch,https://www.cookiebeacon.com/,Brunch restaurant,restaurants,+381 63 680021,"Kralja Petra 20a, Beograd 11000",11000,44.819465699999995,20.4548582,4.7,569.0,,338.0,https://lh3.googleusercontent.com/p/AF1QipP-YHyrjRszDlsNE7v38ZLvae56bjJyDG2RGqQ=w800-h500-k-no,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",OPERATIONAL,"{""Service options"": {""Takeaway"": true, ""Dine-in"": true, ""Delivery"": false}, ""Highlights"": {""Great coffee"": true, ""Great dessert"": true}, ""Popular for"": {""Breakfast"": true, ""Solo dining"": true}, ""Offerings"": {""Coffee"": true, ""Quick bite"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Dessert"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true, ""Trendy"": true}, ""Crowd"": {""Tourists"": true}, ""Planning"": {""Accepts reservations"": false}, ""Parking"": {""Paid multi-storey car park"": true, ""Paid parking lot"": true, ""Paid street parking"": true}, ""Pets"": {""Dogs allowed"": true, ""Dogs allowed inside"": true, ""Dogs allowed outside"": true}}",,,"https://www.google.com/maps/place/Cookie+Beacon+Brunch/@44.819465699999995,20.4548582,14z/data=!4m8!1m2!2m1!1sCookie+Beacon+Brunch!3m4!1s0x475a65893a34e04d:0xb7fd60a80f797349!8m2!3d44.819465699999995!4d20.4548582",ChIJTeA0OollWkcRSXN5D6hg_bc
Pizza Bar,http://www.pizzabar.rs/,"Restaurant, Coffee shop, Pizza delivery, Pizza restaurant, Pizza takeaway",restaurants,+381 11 2225467,"Bulevar Mihajla Pupina 165v, Beograd",None,44.8219946,20.4165709,4.6,9745.0,,3053.0,https://lh3.googleusercontent.com/p/AF1QipMuibiYhOw12GbvnMYV2_ixjKT8aXewrQ_gM_XK=w800-h500-k-no,"{""Monday"": ""8AM-12AM"", ""Tuesday"": ""8AM-12AM"", ""Wednesday"": ""8AM-12AM"", ""Thursday"": ""8AM-12AM"", ""Friday"": ""8AM-12AM"", ""Saturday"": ""8AM-12AM"", ""Sunday"": ""8AM-12AM""}",OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Highlights"": {""Great beer selection"": true, ""Great cocktails"": true, ""Great coffee"": true, ""Great dessert"": true, ""Great tea selection"": true, ""Great wine list"": true}, ""Popular for"": {""Breakfast"": true, ""Lunch"": true, ""Dinner"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Coffee"": true, ""Late-night food"": true, ""Quick bite"": true, ""Small plates"": true, ""Spirits"": true, ""Vegan options"": true, ""Vegetarian options"": true, ""Wine"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Dessert"": true, ""Seating"": true}, ""Amenities"": {""Toilet"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true, ""Trendy"": true, ""Upmarket"": true}, ""Crowd"": {""Family friendly"": true, ""Groups"": true, ""Tourists"": true, ""University students"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""High chairs"": true}, ""Parking"": {""Free of charge street parking"": true, ""Paid parking lot"": true, ""Paid street parking"": true, ""Parking"": true}}",,,"https://www.google.com/maps/place/Pizza+Bar/@44.8219946,20.4165709,14z/data=!4m8!1m2!2m1!1sPizza+Bar!3m4!1s0x475a657aaf992de9:0x879ee951a9d9be0b!8m2!3d44.8219946!4d20.4165709",ChIJ6S2Zr3plWkcRC77ZqVHpnoc
Vittorio's Bakery - Pekara za pse,,"Pet supply store, Manufacturer",Продавница за кућне љубимце,+381 11 4042596,"Nemanjina 4, Beograd 11000",11000,44.8063857,20.4573557,5.0,6.0,,47.0,https://lh3.googleusercontent.com/p/AF1QipOeWpVuCu9HZ61OfRFD5vbSG0c_HjNnnqWCvLUq=w800-h500-k-no,,CLOSED_PERMANENTLY,"{""Service options"": {""In-store pick-up"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Cash only"": true, ""Cheques"": true, ""Debit cards"": true, ""Credit cards"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,,"https://www.google.com/maps/place/Vittorio%27s+Bakery+-+Pekara+za+pse/@44.8063857,20.4573557,14z/data=!4m8!1m2!2m1!1sVittorio%27s+Bakery+-+Pekara+za+pse!3m4!1s0x475a7aa9b8c97943:0x4ed0aaed0f90fa01!8m2!3d44.8063857!4d20.4573557",ChIJQ3nJuKl6WkcRAfqQD-2q0E4
Danis Dungeon Pet Cemetery,,Pet cemetery,Pet cemetery,,"Ljube Danilovića, Beograd",None,44.8028827,20.5310326,,,,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZTdGK8KWV4dbI-UWysUeRQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=201.4355&pitch=0&thumbfov=100,,OPERATIONAL,{},,,"https://www.google.com/maps/place/Danis+Dungeon+Pet+Cemetery/@44.8028827,20.5310326,14z/data=!4m8!1m2!2m1!1sDanis+Dungeon+Pet+Cemetery!3m4!1s0x475a7b0003a1619b:0x272d7baaf876830c!8m2!3d44.8028827!4d20.5310326",ChIJm2GhAwB7WkcRDIN2-Kp7LSc
"Aliansa DIN doo, Društvo za zastupanje u osiguranju, Beograd",https://aliansa.rs/,Insurance broker,Insurance broker,+381 69 791005,"Jurija Gagarina 14A, Beograd 11070",11070,44.8049999,20.4098831,5.0,16.0,,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zuz_UwpOpf6-s0M6-Y_hFA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=26.332369&pitch=0&thumbfov=100,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Service options"": {""Online appointments"": true, ""On-site services"": true}}",,,"https://www.google.com/maps/place/Aliansa+DIN+doo%2C+Dru%C5%A1tvo+za+zastupanje+u+osiguranju%2C+Beograd/@44.8049999,20.4098831,14z/data=!4m8!1m2!2m1!1sAliansa+DIN+doo%2C+Dru%C5%A1tvo+za+zastupanje+u+osiguranju%2C+Beograd!3m4!1s0x475a71e59f7920f3:0x22c6f23eb58c85d9!8m2!3d44.8049999!4d20.4098831",ChIJ8yB5n-VxWkcR2YWMtT7yxiI
